battery_id,cycle_number,time_min,voltage_v,current_a,capacity_ah,state_of_health,temp_c
B0005,168,7.881,4.1495,-2.0,0.17514,0.8669,24.02
B0005,168,8.669,4.1535,-2.0,0.19265,0.8669,24.23
B0005,168,9.457,4.1548,-2.0,0.21016,0.8669,24.29
B0005,168,10.246,4.1469,-2.0,0.22768,0.8669,24.36
B0005,168,11.034,4.1443,-2.0,0.24519,0.8669,24.11
B0005,168,11.822,4.1498,-2.0,0.26271,0.8669,23.79
B0005,168,12.61,4.1493,-2.0,0.28022,0.8669,22.12
B0005,168,13.398,4.1472,-2.0,0.29773,0.8669,24.09
B0005,168,14.186,4.1508,-2.0,0.31525,0.8669,22.97
B0005,168,14.974,4.1563,-2.0,0.33276,0.8669,23.13
B0005,168,15.762,4.1548,-2.0,0.35027,0.8669,24.43
B0005,168,16.55,4.1467,-2.0,0.36779,0.8669,25.78
B0005,168,17.339,4.1439,-2.0,0.3853,0.8669,24.92
B0005,168,18.127,4.1549,-2.0,0.40281,0.8669,23.33
B0005,168,18.915,4.1568,-2.0,0.42033,0.8669,23.75
B0005,168,19.703,4.1512,-2.0,0.43784,0.8669,24.26
B0005,168,20.491,4.149,-2.0,0.45536,0.8669,24.81
B0005,168,21.279,4.1536,-2.0,0.47287,0.8669,22.25
B0005,168,22.067,4.1561,-2.0,0.49038,0.8669,22.34
B0005,168,22.855,4.1546,-2.0,0.5079,0.8669,25.13
B0005,168,23.643,4.1438,-2.0,0.52541,0.8669,23.59
B0005,168,24.432,4.1436,-2.0,0.54292,0.8669,23.79
B0005,168,25.22,4.1473,-2.0,0.56044,0.8669,24.78
B0005,168,26.008,4.1552,-2.0,0.57795,0.8669,25.4
B0005,168,26.796,4.1454,-2.0,0.59547,0.8669,23.79
B0005,168,27.584,4.1394,-2.0,0.61298,0.8669,23.19
B0005,168,28.372,4.1521,-2.0,0.63049,0.8669,25.62
B0005,168,29.16,4.1404,-2.0,0.64801,0.8669,23.41
B0005,168,29.948,4.1456,-2.0,0.66552,0.8669,24.28
B0005,168,30.737,4.1406,-2.0,0.68303,0.8669,24.42
B0005,168,31.525,4.1409,-2.0,0.70055,0.8669,23.99
B0005,168,32.313,4.1444,-2.0,0.71806,0.8669,24.01
B0005,168,33.101,4.1374,-2.0,0.73557,0.8669,23.89
B0005,168,33.889,4.1365,-2.0,0.75309,0.8669,23.63
B0005,168,34.677,4.1324,-2.0,0.7706,0.8669,25.6
B0005,168,35.465,4.1324,-2.0,0.78812,0.8669,23.7
B0005,168,36.253,4.128,-2.0,0.80563,0.8669,23.67
B0005,168,37.041,4.1242,-2.0,0.82314,0.8669,24.37
B0005,168,37.83,4.11,-2.0,0.84066,0.8669,24.45
B0005,168,38.618,4.093,-2.0,0.85817,0.8669,22.87
B0005,168,39.406,4.083,-2.0,0.87568,0.8669,24.14
B0005,168,40.194,4.083,-2.0,0.8932,0.8669,26.23
B0005,168,40.982,4.0596,-2.0,0.91071,0.8669,24.5
B0005,168,41.77,4.0255,-2.0,0.92823,0.8669,23.46
B0005,168,42.558,4.004,-2.0,0.94574,0.8669,23.38
B0005,168,43.346,3.9753,-2.0,0.96325,0.8669,23.53
B0005,168,44.134,3.9282,-2.0,0.98077,0.8669,24.75
B0005,168,44.923,3.888,-2.0,0.99828,0.8669,24.24
B0005,168,45.711,3.8515,-2.0,1.01579,0.8669,23.08
B0005,168,46.499,3.7687,-2.0,1.03331,0.8669,23.71
B0005,168,47.287,3.7193,-2.0,1.05082,0.8669,25.96
B0005,168,48.075,3.6329,-2.0,1.06833,0.8669,24.5
B0005,168,48.863,3.5556,-2.0,1.08585,0.8669,23.89
B0005,168,49.651,3.4853,-2.0,1.10336,0.8669,22.5
B0005,168,50.439,3.3844,-2.0,1.12088,0.8669,24.47
B0005,168,51.228,3.2989,-2.0,1.13839,0.8669,24.1
B0005,168,52.016,3.2067,-2.0,1.1559,0.8669,23.61
B0005,168,52.804,3.1217,-2.0,1.17342,0.8669,23.66
B0005,168,53.592,3.0439,-2.0,1.19093,0.8669,23.63
B0005,168,54.38,2.9697,-2.0,1.20844,0.8669,23.97
B0005,168,55.168,2.9079,-2.0,1.22596,0.8669,23.95
B0005,168,55.956,2.8356,-2.0,1.24347,0.8669,25.26
B0005,168,56.744,2.7898,-2.0,1.26099,0.8669,23.35
B0005,168,57.532,2.7483,-2.0,1.2785,0.8669,25.37
B0005,168,58.321,2.7043,-2.0,1.29601,0.8669,27.14
B0005,168,59.109,2.6899,-2.0,1.31353,0.8669,24.22
B0005,168,59.897,2.6591,-2.0,1.33104,0.8669,24.29
B0005,168,60.685,2.6412,-2.0,1.34855,0.8669,24.65
B0005,168,61.473,2.6244,-2.0,1.36607,0.8669,24.09
B0005,168,62.261,2.6067,-2.0,1.38358,0.8669,23.85
B0005,168,63.049,2.5955,-2.0,1.40109,0.8669,25.13
B0005,168,63.837,2.5903,-2.0,1.41861,0.8669,21.06
B0005,168,64.625,2.5832,-2.0,1.43612,0.8669,24.19
B0005,168,65.414,2.5739,-2.0,1.45364,0.8669,23.61
B0005,168,66.202,2.5749,-2.0,1.47115,0.8669,24.95
B0005,168,66.99,2.5615,-2.0,1.48866,0.8669,24.41
B0005,168,67.778,2.5575,-2.0,1.50618,0.8669,22.62
B0005,168,68.566,2.5567,-2.0,1.52369,0.8669,24.86
B0005,168,69.354,2.5627,-2.0,1.5412,0.8669,24.51
B0005,168,70.142,2.5599,-2.0,1.55872,0.8669,24.52
B0005,168,70.93,2.5518,-2.0,1.57623,0.8669,24.43
B0005,168,71.719,2.558,-2.0,1.59375,0.8669,24.75
B0005,168,72.507,2.5592,-2.0,1.61126,0.8669,24.71
B0005,168,73.295,2.5543,-2.0,1.62877,0.8669,25.07
B0005,168,74.083,2.5519,-2.0,1.64629,0.8669,23.12
B0005,168,74.871,2.5508,-2.0,1.6638,0.8669,23.26
B0005,168,75.659,2.5479,-2.0,1.68131,0.8669,23.86
B0005,168,76.447,2.5471,-2.0,1.69883,0.8669,23.69
B0005,168,77.235,2.5414,-2.0,1.71634,0.8669,24.21
B0005,168,78.023,2.5507,-2.0,1.73385,0.8669,23.18
