battery_id,cycle_number,time_min,voltage_v,current_a,capacity_ah,state_of_health,temp_c
B0006,168,7.815,4.1562,-2.0,0.17367,0.8597,24.38
B0006,168,8.597,4.1451,-2.0,0.19104,0.8597,23.69
B0006,168,9.378,4.1469,-2.0,0.20841,0.8597,23.29
B0006,168,10.16,4.1549,-2.0,0.22577,0.8597,22.63
B0006,168,10.941,4.158,-2.0,0.24314,0.8597,24.83
B0006,168,11.723,4.1554,-2.0,0.26051,0.8597,23.54
B0006,168,12.504,4.1492,-2.0,0.27787,0.8597,22.57
B0006,168,13.286,4.1473,-2.0,0.29524,0.8597,24.49
B0006,168,14.067,4.1564,-2.0,0.31261,0.8597,22.89
B0006,168,14.849,4.1481,-2.0,0.32998,0.8597,23.85
B0006,168,15.63,4.1429,-2.0,0.34734,0.8597,24.59
B0006,168,16.412,4.1463,-2.0,0.36471,0.8597,23.8
B0006,168,17.194,4.1476,-2.0,0.38208,0.8597,23.21
B0006,168,17.975,4.1498,-2.0,0.39945,0.8597,23.78
B0006,168,18.757,4.1479,-2.0,0.41681,0.8597,23.27
B0006,168,19.538,4.1513,-2.0,0.43418,0.8597,25.65
B0006,168,20.32,4.1503,-2.0,0.45155,0.8597,25.0
B0006,168,21.101,4.1426,-2.0,0.46891,0.8597,24.16
B0006,168,21.883,4.1439,-2.0,0.48628,0.8597,22.52
B0006,168,22.664,4.1456,-2.0,0.50365,0.8597,25.19
B0006,168,23.446,4.1539,-2.0,0.52102,0.8597,24.24
B0006,168,24.227,4.1412,-2.0,0.53838,0.8597,23.8
B0006,168,25.009,4.1501,-2.0,0.55575,0.8597,24.18
B0006,168,25.79,4.139,-2.0,0.57312,0.8597,23.11
B0006,168,26.572,4.1475,-2.0,0.59048,0.8597,24.54
B0006,168,27.353,4.1363,-2.0,0.60785,0.8597,23.84
B0006,168,28.135,4.1473,-2.0,0.62522,0.8597,24.85
B0006,168,28.916,4.1492,-2.0,0.64259,0.8597,24.58
B0006,168,29.698,4.1407,-2.0,0.65995,0.8597,22.09
B0006,168,30.479,4.1415,-2.0,0.67732,0.8597,25.0
B0006,168,31.261,4.1488,-2.0,0.69469,0.8597,24.71
B0006,168,32.042,4.142,-2.0,0.71205,0.8597,24.38
B0006,168,32.824,4.1345,-2.0,0.72942,0.8597,23.87
B0006,168,33.606,4.1426,-2.0,0.74679,0.8597,23.06
B0006,168,34.387,4.1384,-2.0,0.76416,0.8597,23.68
B0006,168,35.169,4.1322,-2.0,0.78152,0.8597,22.59
B0006,168,35.95,4.1226,-2.0,0.79889,0.8597,23.26
B0006,168,36.732,4.1052,-2.0,0.81626,0.8597,24.22
B0006,168,37.513,4.1083,-2.0,0.83362,0.8597,23.16
B0006,168,38.295,4.0846,-2.0,0.85099,0.8597,23.91
B0006,168,39.076,4.0779,-2.0,0.86836,0.8597,24.55
B0006,168,39.858,4.0663,-2.0,0.88573,0.8597,23.94
B0006,168,40.639,4.0504,-2.0,0.90309,0.8597,24.22
B0006,168,41.421,4.0147,-2.0,0.92046,0.8597,22.39
B0006,168,42.202,3.9855,-2.0,0.93783,0.8597,23.66
B0006,168,42.984,3.9562,-2.0,0.9552,0.8597,24.46
B0006,168,43.765,3.9037,-2.0,0.97256,0.8597,24.17
B0006,168,44.547,3.8642,-2.0,0.98993,0.8597,25.53
B0006,168,45.328,3.8091,-2.0,1.0073,0.8597,24.76
B0006,168,46.11,3.7413,-2.0,1.02466,0.8597,24.39
B0006,168,46.891,3.6763,-2.0,1.04203,0.8597,22.67
B0006,168,47.673,3.5909,-2.0,1.0594,0.8597,23.23
B0006,168,48.454,3.5117,-2.0,1.07677,0.8597,25.23
B0006,168,49.236,3.4203,-2.0,1.09413,0.8597,21.61
B0006,168,50.017,3.333,-2.0,1.1115,0.8597,24.91
B0006,168,50.799,3.2498,-2.0,1.12887,0.8597,24.43
B0006,168,51.581,3.1602,-2.0,1.14623,0.8597,22.72
B0006,168,52.362,3.0831,-2.0,1.1636,0.8597,23.17
B0006,168,53.144,3.0161,-2.0,1.18097,0.8597,24.57
B0006,168,53.925,2.9337,-2.0,1.19834,0.8597,23.39
B0006,168,54.707,2.8751,-2.0,1.2157,0.8597,23.76
B0006,168,55.488,2.8275,-2.0,1.23307,0.8597,24.19
B0006,168,56.27,2.7719,-2.0,1.25044,0.8597,25.89
B0006,168,57.051,2.7362,-2.0,1.2678,0.8597,24.77
B0006,168,57.833,2.6995,-2.0,1.28517,0.8597,24.36
B0006,168,58.614,2.6762,-2.0,1.30254,0.8597,22.11
B0006,168,59.396,2.6616,-2.0,1.31991,0.8597,25.29
B0006,168,60.177,2.6304,-2.0,1.33727,0.8597,22.9
B0006,168,60.959,2.6184,-2.0,1.35464,0.8597,24.09
B0006,168,61.74,2.6057,-2.0,1.37201,0.8597,24.19
B0006,168,62.522,2.596,-2.0,1.38937,0.8597,25.45
B0006,168,63.303,2.5879,-2.0,1.40674,0.8597,22.95
B0006,168,64.085,2.585,-2.0,1.42411,0.8597,25.64
B0006,168,64.866,2.5885,-2.0,1.44148,0.8597,22.88
B0006,168,65.648,2.5695,-2.0,1.45884,0.8597,21.92
B0006,168,66.429,2.5674,-2.0,1.47621,0.8597,23.45
B0006,168,67.211,2.5714,-2.0,1.49358,0.8597,23.23
B0006,168,67.993,2.551,-2.0,1.51095,0.8597,23.53
B0006,168,68.774,2.5477,-2.0,1.52831,0.8597,24.75
B0006,168,69.556,2.5458,-2.0,1.54568,0.8597,24.03
B0006,168,70.337,2.5445,-2.0,1.56305,0.8597,23.68
B0006,168,71.119,2.5621,-2.0,1.58041,0.8597,24.36
B0006,168,71.9,2.5488,-2.0,1.59778,0.8597,23.97
B0006,168,72.682,2.5526,-2.0,1.61515,0.8597,24.47
B0006,168,73.463,2.5452,-2.0,1.63252,0.8597,24.59
B0006,168,74.245,2.5381,-2.0,1.64988,0.8597,23.37
B0006,168,75.026,2.5489,-2.0,1.66725,0.8597,24.63
B0006,168,75.808,2.5512,-2.0,1.68462,0.8597,22.59
B0006,168,76.589,2.5459,-2.0,1.70198,0.8597,24.2
B0006,168,77.371,2.5503,-2.0,1.71935,0.8597,23.42
